,Datetime,hr_elec_price,hour,day,day_of_week,month,year,is_weekend,season,is_holiday,price_lag_1h,price_lag_24h,rolling_mean_3h,rolling_std_3h,rolling_mean_24h,rolling_std_24h,price_change_1h,price_change_24h
0,2022-01-01 00:00:00,89.06,0,1,5,1,2022,True,Winter,True,239.32,239.91,239.81666666666658,15.132048770739996,236.36812500000002,42.92919046592124,-2.065000000000026,-1.9700000000000273
1,2022-01-01 01:00:00,78.48,1,1,5,1,2022,True,Winter,True,89.06,239.91,239.81666666666658,15.132048770739996,236.36812500000002,42.92919046592124,-10.579999999999998,-1.9700000000000273
2,2022-01-01 02:00:00,85.16,2,1,5,1,2022,True,Winter,True,78.48,239.91,84.23333333333333,5.350526453848571,236.36812500000002,42.92919046592124,6.679999999999993,-1.9700000000000273
3,2022-01-01 03:00:00,50.0,3,1,5,1,2022,True,Winter,True,85.16,239.91,71.21333333333332,18.67243244286435,236.36812500000002,42.92919046592124,-35.16,-1.9700000000000273
4,2022-01-01 04:00:00,37.67,4,1,5,1,2022,True,Winter,True,50.0,239.91,57.60999999999999,24.64262770079521,236.36812500000002,42.92919046592124,-12.329999999999998,-1.9700000000000273
5,2022-01-01 05:00:00,39.7,5,1,5,1,2022,True,Winter,True,37.67,239.91,42.45666666666667,6.611099253023847,236.36812500000002,42.92919046592124,2.030000000000001,-1.9700000000000273
6,2022-01-01 06:00:00,40.59,6,1,5,1,2022,True,Winter,True,39.7,239.91,39.32,1.4966295466811752,236.36812500000002,42.92919046592124,0.8900000000000006,-1.9700000000000273
7,2022-01-01 07:00:00,43.26,7,1,5,1,2022,True,Winter,True,40.59,239.91,41.18333333333334,1.8526827395246181,236.36812500000002,42.92919046592124,2.6699999999999946,-1.9700000000000273
8,2022-01-01 08:00:00,49.66,8,1,5,1,2022,True,Winter,True,43.26,239.91,44.50333333333333,4.661076413590798,236.36812500000002,42.92919046592124,6.399999999999999,-1.9700000000000273
9,2022-01-01 09:00:00,70.05,9,1,5,1,2022,True,Winter,True,49.66,239.91,54.32333333333333,13.990569442782968,236.36812500000002,42.92919046592124,20.39,-1.9700000000000273
10,2022-01-01 10:00:00,76.79,10,1,5,1,2022,True,Winter,True,70.05,239.91,65.5,14.12572476016715,236.36812500000002,42.92919046592124,6.740000000000009,-1.9700000000000273
11,2022-01-01 11:00:00,84.1,11,1,5,1,2022,True,Winter,True,76.79,239.91,76.98,7.026926782029193,236.36812500000002,42.92919046592124,7.309999999999988,-1.9700000000000273
12,2022-01-01 12:00:00,94.74,12,1,5,1,2022,True,Winter,True,84.1,239.91,85.21,9.026333696468292,236.36812500000002,42.92919046592124,10.64,-1.9700000000000273
13,2022-01-01 13:00:00,96.8,13,1,5,1,2022,True,Winter,True,94.74,239.91,91.88,6.8159518777643076,236.36812500000002,42.92919046592124,2.0600000000000023,-1.9700000000000273
14,2022-01-01 14:00:00,97.17,14,1,5,1,2022,True,Winter,True,96.8,239.91,96.23666666666668,1.3092873379560201,236.36812500000002,42.92919046592124,0.37000000000000455,-1.9700000000000273
